time_period,index,Norm_Ret_F6M,Rank_F6M
2002_2,2002_2_el4hy6io,0.08720606,135
2002_2,2002_2_7cjajnt3,-0.795373379,320
2002_2,2002_2_mmowx0cg,-0.286475258,207
2002_2,2002_2_zttqn3rn,-0.651073148,285
2002_2,2002_2_shcv78x2,3.148555117,7
2002_2,2002_2_kxlxnw08,2.270879687,17
2002_2,2002_2_u6tbrg4l,0.401138809,76
2002_2,2002_2_33hzzoms,0.511647932,71
2002_2,2002_2_zsf2azy3,-0.370507341,233
2002_2,2002_2_kdb0mumn,-0.931395432,329
2002_2,2002_2_1p6nj1sa,-0.595693612,276
2002_2,2002_2_yidpc620,-0.584150379,273
2002_2,2002_2_my3ih1hj,-0.506650792,260
2002_2,2002_2_9gcpd34l,1.838314739,22
2002_2,2002_2_inot2ott,-2.303059016,373
2002_2,2002_2_sg3umoum,-0.582314902,272
2002_2,2002_2_2pkf3bb0,-0.340522286,219
2002_2,2002_2_rs8xyz9h,-0.722264688,305
2002_2,2002_2_3zposn2p,-0.823164783,323
2002_2,2002_2_0p14kl1w,2.185525321,18
2002_2,2002_2_e8po2mwo,0.528644981,66
2002_2,2002_2_ehwdjkzc,-0.664524075,289
2002_2,2002_2_q9uqptw8,-0.508268529,261
2002_2,2002_2_wetx19kt,1.501904414,31
2002_2,2002_2_doq2blkk,-0.159445505,182
2002_2,2002_2_uibn690g,-0.986551449,334
2002_2,2002_2_jut2h2p7,-0.102837036,175
2002_2,2002_2_9lmwagr3,-2.012045063,371
2002_2,2002_2_6bben3n7,1.596807757,27
2002_2,2002_2_7e0mjvyg,-0.348407577,222
2002_2,2002_2_mwczys48,-0.227715735,195
2002_2,2002_2_q2suvr5x,0.922218188,44
2002_2,2002_2_pyu7arel,-0.159718206,183
2002_2,2002_2_el57d8b9,0.806671453,49
2002_2,2002_2_zkh8nly7,-0.788171941,318
2002_2,2002_2_uhf7itk7,2.048966433,19
2002_2,2002_2_szibz6lz,-0.107640055,176
2002_2,2002_2_c5z1f0xl,-0.391892699,238
2002_2,2002_2_vjx8vr2t,0.722209224,52
2002_2,2002_2_kiknbon0,-1.034436924,336
2002_2,2002_2_pu0mhj9y,0.202732589,110
2002_2,2002_2_zxrj2gr4,0.324526631,93
2002_2,2002_2_752wjbgy,0.324824792,92
2002_2,2002_2_0mbdcvtd,0.031869886,145
2002_2,2002_2_tnn7f0lb,0.002013382,152
2002_2,2002_2_5d65k0p0,0.137467039,125
2002_2,2002_2_egvbgnph,3.648463119,5
2002_2,2002_2_ehhh2lib,-0.763928841,313
2002_2,2002_2_cztjbd86,0.789630113,50
2002_2,2002_2_p7139d49,0.07827349,137
2002_2,2002_2_hrhj4ugl,1.567735046,28
2002_2,2002_2_8uhy25mb,-0.710383772,299
2002_2,2002_2_5s00fja6,-0.793664108,319
2002_2,2002_2_vuqo7kdt,-0.259233741,202
2002_2,2002_2_ku2d33yn,-0.361006293,231
2002_2,2002_2_txfpai5q,0.239090188,103
2002_2,2002_2_r6i292jn,-0.724716329,306
2002_2,2002_2_ilo4kqha,-1.098648849,340
2002_2,2002_2_ot1et7e0,0.893684696,46
2002_2,2002_2_cww07rg9,-0.184014771,190
2002_2,2002_2_92984eo7,-0.441051439,249
2002_2,2002_2_u6h1rm5f,1.448485067,33
2002_2,2002_2_noau2bio,1.457057929,32
2002_2,2002_2_yi7wpn6a,0.494546701,72
2002_2,2002_2_th8gx00j,0.337453413,88
2002_2,2002_2_cvl7fkcd,-0.233585391,196
2002_2,2002_2_du90ixzg,0.599831793,63
2002_2,2002_2_gmd9yz9x,0.261613955,100
2002_2,2002_2_0e9wppyi,0.628492462,60
2002_2,2002_2_99uipnds,-0.354207846,223
2002_2,2002_2_bjfdi771,-0.638788515,282
2002_2,2002_2_sj8heupu,-0.558393643,268
2002_2,2002_2_4xkjkpdg,-1.235873849,348
2002_2,2002_2_z98k95cb,0.25733694,101
2002_2,2002_2_tndnfs8i,-0.181670101,189
2002_2,2002_2_lv7basrq,0.008821044,150
2002_2,2002_2_71hrymxh,-0.785404036,317
2002_2,2002_2_667oryx7,0.007207186,151
2002_2,2002_2_bi5tif34,-1.247145109,350
2002_2,2002_2_dgx7dtxl,0.634064402,59
2002_2,2002_2_hx4urin4,-1.476841047,363
2002_2,2002_2_bfft4ffm,-0.021011293,159
2002_2,2002_2_6npv64dl,0.14789211,120
2002_2,2002_2_tw0253xa,-0.646208905,284
2002_2,2002_2_f7ztke6m,-0.255728557,200
2002_2,2002_2_y9k7lcg8,-0.283153585,205
2002_2,2002_2_zo8azmz3,-0.382902784,237
2002_2,2002_2_j84358c7,-0.735823556,308
2002_2,2002_2_bxwkyohq,1.640494212,26
2002_2,2002_2_u78cosmo,-0.656926882,286
2002_2,2002_2_uqenhdik,-0.35542522,224
2002_2,2002_2_vbpoy6la,-0.300202685,209
2002_2,2002_2_69okbw1f,0.266037909,99
2002_2,2002_2_ok9dot8e,0.370866667,81
2002_2,2002_2_171i7epc,0.220715329,107
2002_2,2002_2_pjeo866l,-0.30075334,210
2002_2,2002_2_m0wm8aid,-0.201877528,191
2002_2,2002_2_ydx2qp2y,-0.619030511,279
2002_2,2002_2_3bku0w64,-0.587127619,274
2002_2,2002_2_6brelaoo,0.583323124,64
2002_2,2002_2_kyacnitt,-0.011985694,155
2002_2,2002_2_smvn7qle,-0.058750137,166
2002_2,2002_2_n2c4owra,-0.35763257,227
2002_2,2002_2_36p42tux,0.348254235,85
2002_2,2002_2_x4eyzi29,-0.359956063,230
2002_2,2002_2_uv21qako,3.852609434,4
2002_2,2002_2_wsch449a,0.253441577,102
2002_2,2002_2_fptan179,-0.096695205,173
2002_2,2002_2_pzrglq0x,-0.150143891,181
2002_2,2002_2_pbgs87m2,0.160274015,117
2002_2,2002_2_4bazg4ef,-0.06670623,170
2002_2,2002_2_bov96m6c,-0.159934976,184
2002_2,2002_2_ablw4gwq,0.889233343,47
2002_2,2002_2_xse7zpny,-2.074624663,372
2002_2,2002_2_slrlxy1n,-0.613903266,278
2002_2,2002_2_t9cs25zd,-1.775936168,370
2002_2,2002_2_kdt0jyex,-0.306641788,213
2002_2,2002_2_rmk1c7hy,-0.568408732,270
2002_2,2002_2_0iuchtcd,-0.778878733,316
2002_2,2002_2_mxp7cnad,-0.356949969,226
2002_2,2002_2_hdh05sof,-0.217700645,193
2002_2,2002_2_bkbxgc1u,-0.627363366,281
2002_2,2002_2_se4ekjmz,-0.68570709,295
2002_2,2002_2_cghkl6cf,0.32776255,91
2002_2,2002_2_ddnjwsdx,0.084111261,136
2002_2,2002_2_fqratnca,-0.419442035,243
2002_2,2002_2_xcf0y6yu,-0.002982766,153
2002_2,2002_2_jdahtaks,-0.75522868,312
2002_2,2002_2_goncrl97,2.358683956,15
2002_2,2002_2_rzqie5q4,-0.363113421,232
2002_2,2002_2_9z709f5r,0.52285534,69
2002_2,2002_2_5jncnd2g,0.390412668,78
2002_2,2002_2_r9rd83wq,-0.905811619,327
2002_2,2002_2_ykcdwe7t,-1.015025737,335
2002_2,2002_2_5goia523,-0.381148737,236
2002_2,2002_2_scj0vcil,-0.287965778,208
2002_2,2002_2_4q3yxkg4,-0.341907815,220
2002_2,2002_2_o13tytic,0.107030097,131
2002_2,2002_2_r6fgb95d,-0.007449072,154
2002_2,2002_2_n08gp24f,-1.174463008,346
2002_2,2002_2_kll6woy3,-1.30528556,356
2002_2,2002_2_5a9wgk8b,-0.770403062,315
2002_2,2002_2_rom1j00l,-0.920774282,328
2002_2,2002_2_gqtmd522,-1.10734707,343
2002_2,2002_2_x0wqle3n,-0.345628356,221
2002_2,2002_2_bd2uxmpg,-0.378946156,234
2002_2,2002_2_ogm7ngwn,-0.22437628,194
2002_2,2002_2_bfsr6vqz,-0.943752564,332
2002_2,2002_2_0pvx1p30,-0.260231435,203
2002_2,2002_2_c5o6d3ir,0.035919502,143
2002_2,2002_2_e9oxga7f,-0.448715109,251
2002_2,2002_2_hys50rkp,-0.747239086,310
2002_2,2002_2_qpd31chi,-0.037372538,163
2002_2,2002_2_c75wuude,-0.706224356,298
2002_2,2002_2_cdz6ndze,-0.680280189,293
2002_2,2002_2_frr1nt02,0.71894239,53
2002_2,2002_2_brb6kvap,0.52390557,68
2002_2,2002_2_2xdfuw8y,0.031740769,146
2002_2,2002_2_rikpa2x5,-0.895063293,326
2002_2,2002_2_beegp8u5,0.90298732,45
2002_2,2002_2_whxxtn0n,-0.877775964,325
2002_2,2002_2_e0bmj60l,-1.394505667,359
2002_2,2002_2_yw2keozm,-0.741500001,309
2002_2,2002_2_ze4zzy90,-0.416329455,242
2002_2,2002_2_isozm71s,-0.284884961,206
2002_2,2002_2_dl9ew2m3,-1.101971936,341
2002_2,2002_2_lez4if63,-0.100277495,174
2002_2,2002_2_lsm7t5d9,-0.639049173,283
2002_2,2002_2_xax790ws,-0.050535407,164
2002_2,2002_2_yl9x4hi7,0.027190205,147
2002_2,2002_2_zfkohfud,1.039419799,39
2002_2,2002_2_i5ny6438,0.097118543,133
2002_2,2002_2_lota5yaz,-1.527893013,364
2002_2,2002_2_02ltnhfz,-1.464970719,362
2002_2,2002_2_7da9vhvd,-0.358868735,228
2002_2,2002_2_jtfq4o8o,-0.714107707,300
2002_2,2002_2_7nohjo83,-0.328493462,216
2002_2,2002_2_9k9kmrbp,2.524727152,13
2002_2,2002_2_73yyieap,-0.946782543,333
2002_2,2002_2_lcij5ud9,-0.260873139,204
2002_2,2002_2_0kf3yt7y,2.643413989,10
2002_2,2002_2_iekjrton,0.707507139,54
2002_2,2002_2_cee1f8ma,-0.023972652,160
2002_2,2002_2_65x7k6uu,0.178733739,114
2002_2,2002_2_bna9oa3p,-0.062925476,167
2002_2,2002_2_83p9irsk,0.151743181,119
2002_2,2002_2_0tkn109i,0.704861883,55
2002_2,2002_2_rrjnfwc1,-0.215195054,192
2002_2,2002_2_tes8lkpx,-0.508695847,262
2002_2,2002_2_9ax7d7xh,-1.291528228,355
2002_2,2002_2_5cvs409n,-0.473867725,256
2002_2,2002_2_iy6bxr8f,-0.424587628,245
2002_2,2002_2_qx4ylm8u,0.197438563,112
2002_2,2002_2_xktuf6mp,-1.394650423,360
2002_2,2002_2_bzpc4850,0.525466447,67
2002_2,2002_2_focslb5y,1.253389973,37
2002_2,2002_2_xqmu9nae,-0.705279642,297
2002_2,2002_2_wusgerot,-0.380149103,235
2002_2,2002_2_u5q7r6hk,-0.149264685,180
2002_2,2002_2_67rf3hdu,-0.502438396,259
2002_2,2002_2_b3hgiiez,0.308257445,94
2002_2,2002_2_znfreada,0.144805069,123
2002_2,2002_2_o2ruxeay,-0.180002253,187
2002_2,2002_2_fi9zswhd,-0.623852847,280
2002_2,2002_2_40dz7f1m,-0.247273334,198
2002_2,2002_2_ebk0a4zg,-0.257762943,201
2002_2,2002_2_muhgo414,0.619446171,61
2002_2,2002_2_c7isovr3,1.538322712,29
2002_2,2002_2_8iqof9ld,0.218512223,108
2002_2,2002_2_l9y0x3os,-0.308936832,214
2002_2,2002_2_ly46u54n,0.691841063,58
2002_2,2002_2_27i0lwkv,-1.278885463,353
2002_2,2002_2_xpj9o820,-0.472473547,255
2002_2,2002_2_104gr8yw,0.29115771,95
2002_2,2002_2_9p3vi7hz,-1.416805147,361
2002_2,2002_2_b7lpi3ai,0.359176495,83
2002_2,2002_2_62i6bjgf,0.945735285,41
2002_2,2002_2_u080rzsy,-0.719141034,302
2002_2,2002_2_q8zdd2n9,-1.320365781,357
2003_1,2003_1_e98paf6q,1.031262974,58
2003_1,2003_1_y55r2awd,-0.53895709,269
2003_1,2003_1_rx4fqne2,1.586374249,24
2003_1,2003_1_5f1scslw,-0.485622736,257
2003_1,2003_1_gnfh2yo8,0.076651093,163
2003_1,2003_1_b8d6kxh0,-0.836723786,315
2003_1,2003_1_5is524vw,-0.170422605,210
2003_1,2003_1_q22ufn8d,-1.186626654,340
2003_1,2003_1_3fzp9o8r,-0.520798123,266
2003_1,2003_1_1oy89ugd,0.989620363,61
2003_1,2003_1_2ydvco37,1.102255454,53
2003_1,2003_1_816a8jyl,0.004152619,172
2003_1,2003_1_h6ti3itw,0.248607726,131
2003_1,2003_1_fkpd1pn6,2.574445205,12
2003_1,2003_1_slbgind1,-1.315265625,350
2003_1,2003_1_cfno27i8,2.600585734,11
2003_1,2003_1_fb5nbmhz,-0.478978262,256
2003_1,2003_1_pnrl7guy,-0.065521318,187
2003_1,2003_1_zn5uxvbq,-0.882740247,318
2003_1,2003_1_3rf7ej1j,0.519203966,86
2003_1,2003_1_e7qco0s3,1.187756624,39
2003_1,2003_1_n11wan9g,1.031635063,57
2003_1,2003_1_8b73ozz1,-0.990633772,328
2003_1,2003_1_ahxllwq7,-0.689228509,298
2003_1,2003_1_40p8uwjn,0.085534934,159
2003_1,2003_1_c4v54i8s,0.165014088,143
2003_1,2003_1_w7wu5i5k,-0.198522178,215
2003_1,2003_1_h40tp8tk,0.083946823,161
2003_1,2003_1_gspn3vex,-0.981816117,327
2003_1,2003_1_rjuiiere,1.107137885,51
2003_1,2003_1_3wlp8733,-0.277833581,225
2003_1,2003_1_s69g82v4,-1.010774498,329
2003_1,2003_1_rcmoakub,-5.034959968,369
2003_1,2003_1_cx2p3fd8,-0.495861756,261
2003_1,2003_1_x38895ce,-0.171312874,211
2003_1,2003_1_1wz42ggq,0.480511377,92
2003_1,2003_1_p08kz77k,-1.809186672,363
2003_1,2003_1_0etp8syz,-0.805690473,311
2003_1,2003_1_ix3zyn7q,-1.456249704,355
2003_1,2003_1_f7ws1zgw,-0.329709734,239
2003_1,2003_1_1g9iky2m,0.188957214,139
2003_1,2003_1_j01s3km9,1.271517812,36
2003_1,2003_1_gs3wob4q,0.618725045,79
2003_1,2003_1_5wb2x9w1,1.706306729,19
2003_1,2003_1_ij2dap74,-0.953609552,322
2003_1,2003_1_xwfnfhd5,-0.504528143,263
2003_1,2003_1_fqlgwwlg,-0.381710519,247
2003_1,2003_1_3vysqvcu,2.472310912,14
2003_1,2003_1_76ts31gw,-0.887795355,319
2003_1,2003_1_qd4tgvwe,0.714661028,74
2003_1,2003_1_6dbsqnr5,-0.240566126,222
2003_1,2003_1_b73nlzo8,-0.77097874,304
2003_1,2003_1_x7p357v6,-0.504686898,264
2003_1,2003_1_if0a1bbq,0.202809272,136
2003_1,2003_1_v895l7mr,-0.164679757,209
2003_1,2003_1_rypw66kt,1.495328537,27
2003_1,2003_1_bxzeod99,-0.268099625,224
2003_1,2003_1_fuog1pue,-0.671574001,296
2003_1,2003_1_ta8ny22j,2.264235956,15
2003_1,2003_1_nq3u7dyr,-0.527032868,267
2003_1,2003_1_29ywc4ud,1.649907971,21
2003_1,2003_1_f8acg154,0.003364167,173
2003_1,2003_1_6igqwiyb,-1.218519027,343
2003_1,2003_1_v3x18bhn,0.286894203,120
2003_1,2003_1_7pgd7v68,0.498766081,90
2003_1,2003_1_1x0nj6k0,0.46590087,95
2003_1,2003_1_q3txausq,0.301625122,117
2003_1,2003_1_vyv453ly,0.331768216,114
2003_1,2003_1_v85oa9yt,3.435922975,6
2003_1,2003_1_i0xazglq,2.697464151,10
2003_1,2003_1_ej1i8ggj,-0.976708895,326
2003_1,2003_1_xnr6jitg,-1.584821885,361
2003_1,2003_1_ky8cqxvs,-0.055582372,185
2003_1,2003_1_b2hmg8gt,0.085008411,160
2003_1,2003_1_8nd4kr1w,-0.173546863,212
2003_1,2003_1_kkmnicns,0.690130772,75
2003_1,2003_1_kmb6e7be,0.321468137,115
2003_1,2003_1_5p6sa4we,-0.221653584,219
2003_1,2003_1_zjmz3asr,-1.56570199,359
2003_1,2003_1_hm9s9v00,1.561730216,25
2003_1,2003_1_cbc0apz4,1.228066672,38
2003_1,2003_1_912s1a27,-0.488672717,259
2003_1,2003_1_bj86gmlu,-0.612014551,284
2003_1,2003_1_bfm7mrlg,-0.294620585,230
2003_1,2003_1_tbc9hxvt,0.247557546,132
2003_1,2003_1_99mmp1yl,-3.374593607,368
2003_1,2003_1_74cxu6oe,0.886592534,67
2003_1,2003_1_zry45jm2,1.125037486,50
2003_1,2003_1_ei5n9wvd,0.264546978,128
2003_1,2003_1_ph88by82,0.41726034,103
2003_1,2003_1_o6je3oy7,-0.174129772,213
2003_1,2003_1_xclsxmyl,-0.016086909,179
2003_1,2003_1_p0lhvn04,-0.218096127,218
2003_1,2003_1_jx7qdhjw,1.15989898,44
2003_1,2003_1_6xwnui78,1.08251722,54
2003_1,2003_1_tdzjzmlh,0.048946927,167
2003_1,2003_1_vk2l1qkv,1.365743615,33
2003_1,2003_1_q6ovhlxi,0.517983672,87
2003_1,2003_1_dol3cpru,-0.111387366,200
2003_1,2003_1_jhsz6azj,2.564212217,13
2003_1,2003_1_japtwuv1,-1.195384355,341
2003_1,2003_1_j5q40edt,0.668494706,77
2003_1,2003_1_gyqvj2h1,-0.616664653,286
2003_1,2003_1_uylijwo6,0.729536983,73
2003_1,2003_1_5i27yd5l,-0.141777213,206
2003_1,2003_1_ecbxaiqo,-0.961266516,325
2003_1,2003_1_cil0j3n1,-0.596390952,279
2003_1,2003_1_oag9cdri,-0.563540014,274
2003_1,2003_1_0teyhnpl,-0.789993753,307
2003_1,2003_1_3h198v1t,-0.529094331,268
2003_1,2003_1_2i6oo043,0.163297124,144
2003_1,2003_1_lyzqnqyi,-0.370085163,242
2003_1,2003_1_qwhpb6x9,-0.472877145,253
2003_1,2003_1_vteicev2,-0.831765721,314
2003_1,2003_1_o30v5677,-0.30587742,235
2003_1,2003_1_wnqxiir2,0.501964666,88
2003_1,2003_1_3942v9k2,-0.674316019,297
2003_1,2003_1_5013097u,0.156741852,147
2003_1,2003_1_r464sh7j,-0.072801369,190
2003_1,2003_1_himj1bbz,-1.123821932,336
2003_1,2003_1_2497ipnh,-0.61182524,283
2003_1,2003_1_ijw34gs3,0.522976514,85
2003_1,2003_1_axe5d7yf,0.395100717,108
2003_1,2003_1_g0f4bz55,0.63114222,78
2003_1,2003_1_c6bovg16,1.172359424,41
2003_1,2003_1_2mujbixd,-1.470822218,357
2003_1,2003_1_lb3qfruk,1.607308,23
2003_1,2003_1_ezbduc1t,-0.612941958,285
2003_1,2003_1_xzfkqym1,0.967188256,62
2003_1,2003_1_td1jn6j3,0.273674757,126
2003_1,2003_1_5keb7wee,-0.299419895,233
2003_1,2003_1_04jui66j,-0.899721387,320
2003_1,2003_1_21amy7fj,-0.005145173,175
2003_1,2003_1_0co70bio,-1.423704317,353
2003_1,2003_1_7xlcayi3,-0.581795421,278
2003_1,2003_1_bz17ty0b,0.263573487,129
2003_1,2003_1_afmx5z98,-0.516127667,265
2003_1,2003_1_dsznsg5x,0.064498662,164
2003_1,2003_1_lr519ug2,0.077431755,162
2003_1,2003_1_a9re4xg3,0.910980619,66
2003_1,2003_1_dgf7g8dq,0.527605006,84
2003_1,2003_1_vpype08y,-0.627580658,288
2003_1,2003_1_f1heyyd5,0.755453977,72
2003_1,2003_1_ov3rhuad,0.400232463,107
2003_1,2003_1_50rncxox,-0.729689673,301
2003_1,2003_1_2sbz1j3r,0.374704142,110
2003_1,2003_1_1wu0v0hx,-1.213498696,342
2003_1,2003_1_3yr1f3ow,-0.495777277,260
2003_1,2003_1_qqyxde9d,0.960972709,63
2003_1,2003_1_tqjmych4,-1.023664423,331
2003_1,2003_1_9rxqhwgs,1.004815738,59
2003_1,2003_1_w4ivbtgg,-0.104933358,198
2003_1,2003_1_5getp2g8,0.170472945,142
2003_1,2003_1_1y1qziqf,-0.580140722,277
2003_1,2003_1_z8996o9v,-0.313130534,237
2003_1,2003_1_r3kgoh93,1.166651854,43
2003_1,2003_1_gbn1p7iu,2.126536398,16
2003_1,2003_1_ntcczwn9,0.001105051,174
2003_1,2003_1_xztq0fhz,0.278738157,124
2003_1,2003_1_70f0t5zn,-0.015428617,178
2003_1,2003_1_2s0jord1,5.156769359,1.5
2003_1,2003_1_z978m8hs,-0.795743235,308
2003_1,2003_1_0yysqa2w,0.484120848,91
2003_1,2003_1_am6sala1,0.843565999,71
2003_1,2003_1_snf7pfjk,-1.219214306,344
2003_1,2003_1_kmwfzzdt,-0.45615899,251
2003_1,2003_1_e0osipjk,-0.666160072,294
2003_1,2003_1_inq5sjjq,-1.353311832,351
2003_1,2003_1_tzffzu0r,-0.562693517,273
2003_1,2003_1_b5fl3u5h,-0.29428267,229
2003_1,2003_1_su9vz25i,0.038039315,168
2003_1,2003_1_5hl0mz1r,0.29967814,118
2003_1,2003_1_wjq10qeh,-0.210237942,217
2003_1,2003_1_k4j8n887,0.448261339,96
2003_1,2003_1_nznt2dsr,0.875440481,68
2003_1,2003_1_8fg2xjw7,1.414783623,31
2003_1,2003_1_ch71o5fk,-1.811775562,364
2003_1,2003_1_3ok4l84x,0.097592784,156
2003_1,2003_1_fa0xrhwx,-0.639877522,291
2003_1,2003_1_g403mnq8,-1.533072476,358
2003_1,2003_1_fsd5au0v,1.524118262,26
2003_1,2003_1_94oy8wfx,4.023773019,3
2003_1,2003_1_l5deu71z,-1.157324679,337
2003_1,2003_1_sd9ekk5u,-1.28403883,347
2003_1,2003_1_i7vqg7vh,-0.243710737,223
2003_1,2003_1_bqlm0rjf,1.449107789,28
2003_1,2003_1_wav3epae,1.151364311,47
2003_1,2003_1_4vkfs4jz,1.797001811,18
2003_1,2003_1_v1kuiafa,-0.226036479,220
2003_1,2003_1_r2zy0ugs,0.858195,69
2003_1,2003_1_t06evu5l,0.155945711,148
2003_1,2003_1_3bpthfcd,-0.073214717,191
2003_1,2003_1_labm3u00,0.020704128,169
2003_1,2003_1_so4hz5cm,-0.097386101,195
2003_1,2003_1_f09jlkwx,-1.256372356,345
2003_1,2003_1_e4okl5xc,-0.379061926,245
2003_1,2003_1_tr5o4ast,-1.256956772,346
2003_1,2003_1_e359aald,0.926304798,64
2003_1,2003_1_rq2blvef,0.682567283,76
2003_1,2003_1_k5e5conz,-0.406740913,249
2003_1,2003_1_kvjo4fi2,-0.294900355,231
2003_1,2003_1_p25qs87b,0.118489548,153
2003_1,2003_1_fo0hiv13,3.552188844,5
2003_1,2003_1_5ktugg7p,-0.76061333,302
2003_1,2003_1_r8rd0o2v,-0.359380079,240
2003_1,2003_1_ma1lqpol,-0.111373596,199
2003_1,2003_1_vcztf0r1,0.180383095,140
2003_1,2003_1_2nin0ki9,-1.402967515,352
2003_1,2003_1_hm959zav,-0.815713195,313
2003_1,2003_1_trivav5w,0.911090878,65
2003_1,2003_1_jl3bq5v9,-0.868236934,317
2003_1,2003_1_s22lwdyp,0.27690254,125
2003_1,2003_1_pvxg8m4s,-0.578841327,276
2003_1,2003_1_fmh9crs3,-1.433416713,354
2003_1,2003_1_w2qyys53,-0.017908153,181
2003_1,2003_1_6c6lukzf,-0.800955892,309
2003_1,2003_1_czp0aors,3.378513387,7
2003_1,2003_1_cddkqeac,0.175694598,141
2003_1,2003_1_vb6xfixf,-0.039037446,183
2003_1,2003_1_fb7w4nf3,-0.786742551,306
2003_1,2003_1_133bxrn4,-0.112852754,201
2003_1,2003_1_m8jv8r9y,-1.160186806,338
2003_1,2003_1_o6foooxv,0.409827464,105
2003_1,2003_1_3ve2zbwj,-1.628564254,362
2003_1,2003_1_k384ib1u,-0.08758204,194
2003_1,2003_1_wtg2cqcm,-1.46878141,356
2003_1,2003_1_ixbn4z9u,-0.691939368,299
2003_1,2003_1_5mrkt36v,-0.306925239,236
2003_1,2003_1_joc0v1ee,-0.286932514,227
2003_1,2003_1_sw4ac1h3,0.852265856,70
2003_1,2003_1_557ml26o,1.10703436,52
2003_1,2003_1_ay0o74f1,1.313969832,34
2003_1,2003_1_tp1dxwee,0.209274637,135
2003_1,2003_1_u5nt7a66,-0.134596617,205
2003_1,2003_1_i824swce,3.194940041,8
2003_1,2003_1_40t1ujkc,0.252207598,130
2003_1,2003_1_281xllxj,-0.80233856,310
2003_1,2003_1_p8wawc4h,1.068592142,55
2003_1,2003_1_xv5s9jd7,-0.698901354,300
2003_1,2003_1_6twwkkej,-0.104680625,197
2003_1,2003_1_ucnk12rk,5.156769359,1.5
2003_1,2003_1_q9cd3xzo,-0.430718213,250
2003_1,2003_1_on987o5h,-1.023010855,330
2003_1,2003_1_os47aysl,-0.669320865,295
2003_1,2003_1_30mlb2wx,0.992274384,60
2003_1,2003_1_g5zve8b0,0.190308121,138
2003_1,2003_1_iftof6mg,-2.892577434,367
2003_1,2003_1_msrtouxl,-0.942426441,321
2003_1,2003_1_3yg03ri2,-0.638869858,290
2003_1,2003_1_sv5ustp0,-0.954496202,323
2003_1,2003_1_lh4j3fco,-0.576586935,275
2003_1,2003_1_bmbx3fb4,-0.373374157,244
2003_1,2003_1_2sdjs8cg,-2.272733954,366
2003_1,2003_1_10ah5slb,-0.597223678,281
2003_1,2003_1_8qcexj8j,0.121880459,151
2003_1,2003_1_u941eqxx,-0.600031027,282
2003_1,2003_1_vv3alosq,0.098619697,155
2003_1,2003_1_mizowteo,-0.119313295,202
2003_1,2003_1_55vp0u8e,-0.080338474,192
2003_1,2003_1_m4n7jpce,0.437259096,99
2003_1,2003_1_to9ofci8,0.407593475,106
2003_1,2003_1_lvnfqhbt,0.410714114,104
2003_1,2003_1_vp0kiam1,-1.118226181,335
2003_1,2003_1_7sbn5oyl,0.279322271,123
2003_1,2003_1_owqsgt4a,1.133853734,49
2003_1,2003_1_ps2lxspq,-0.487029376,258
2003_1,2003_1_113dgi3m,0.013476142,170
2003_1,2003_1_t2dyixio,0.215084626,134
2003_1,2003_1_on19b70a,0.429413475,101
2003_1,2003_1_tk1talq3,-0.069993467,188
2003_1,2003_1_55r1g5jd,-0.127880227,204
2003_1,2003_1_jhkvnu0u,1.270220327,37
2003_1,2003_1_vph7la04,-0.049378232,184
2003_1,2003_1_1i32nbn3,-0.103771159,196
2003_1,2003_1_ya3nncka,-0.328355812,238
2003_1,2003_1_ygprwazp,0.47318871,94
2003_1,2003_1_ojjy25x0,-0.150645525,208
2003_1,2003_1_hbu2yu2z,-0.059265566,186
2003_1,2003_1_bdhnx43o,-0.379604128,246
2003_1,2003_1_dekd8c8t,-0.372169392,243
2003_1,2003_1_8tx11ysj,-0.083410014,193
2003_1,2003_1_woeyjxck,-0.477373316,254
2003_1,2003_1_j1wevtig,1.640643146,22
2003_1,2003_1_vtd087y8,1.172705631,40
2003_1,2003_1_51tqn9ut,-0.359533457,241
2003_1,2003_1_d7hhldzy,-1.04778128,333
2003_1,2003_1_ws60byzd,-1.160667295,339
2003_1,2003_1_h676jpk8,0.231999178,133
2003_1,2003_1_r1cwvijd,-0.811276325,312
2003_1,2003_1_o3zb33ik,-0.626420219,287
2003_1,2003_1_ntb3birn,0.364042829,111
2003_1,2003_1_1w56gl2x,-0.628235432,289
2003_1,2003_1_0znjmdiu,0.058659977,165
2003_1,2003_1_rvhgtdsk,-0.399734602,248
2003_1,2003_1_efnnoqep,1.136363171,48
2003_1,2003_1_ld73xnxi,-1.880662254,365
2003_1,2003_1_1xoknep4,0.597949245,81
2003_1,2003_1_v91jxouj,0.610718708,80
2003_1,2003_1_fzotfouk,-0.016547697,180
2003_1,2003_1_97e0ukc0,0.144723049,149
2003_1,2003_1_jh7dou4j,1.685161353,20
2003_1,2003_1_qgbb6f6e,-0.542685816,270
2003_1,2003_1_b1ocgbc3,-0.647063546,293
2003_1,2003_1_4icka8bh,-0.035378224,182
2003_1,2003_1_5e5jq0v1,-0.770288587,303
2003_1,2003_1_sg4surfq,0.44528267,98
2003_1,2003_1_f9cein59,-0.496633975,262
2003_1,2003_1_i5jxfvy3,-0.072087244,189
2003_1,2003_1_7dchvmzk,0.158386449,145
2003_1,2003_1_gzbyg8y8,-1.286592692,348
2003_1,2003_1_8m0suvd0,0.099275626,154
2003_1,2003_1_akcb69ic,1.935780295,17
